oid_bike_movement,geometry
5baab7e72f384333d4d97ead,"LINESTRING (-3.6988851 40.4271274997222, -3.6961895 40.4253833, -3.69520209972222 40.424554, -3.69241859972222 40.4236215997222, -3.68839499972222 40.4225660997222, -3.6879476 40.4246697997222)"
5b9ae4c82f38432cc82e21d3,"LINESTRING (-3.673585 40.40254279972221, -3.674525 40.4010402997222, -3.6729625 40.40040559972221, -3.67464799972222 40.4014032997222, -3.67305079972222 40.4030265, -3.67047109972222 40.40626759972221, -3.6699171 40.4065337997222, -3.6723881 40.403976, -3.67523229972222 40.4012636, -3.67707959972222 40.4024027997222, -3.679873 40.4039027997222, -3.68376599972222 40.4053753, -3.6881973 40.4063780997222, -3.6915873 40.4083207997222, -3.6933351 40.407505, -3.69651299972222 40.4067531, -3.70052899972222 40.4055413)"
5b959def2f38433c8cc9f8a5,"LINESTRING (-3.72109699972222 40.4213785997222, -3.71670949972222 40.4203717997222, -3.71087099972222 40.4233015, -3.708686 40.4218598, -3.704559 40.4231589997222)"
5ba965fa2f384322cc678066,"LINESTRING (-3.69460209972222 40.42199959972221, -3.691726 40.4231805, -3.691406 40.4240867997222, -3.6903225 40.4265808, -3.6895475 40.42923809972221, -3.6891801 40.4307135997222, -3.6887086 40.4335323, -3.68961599972222 40.4362045, -3.6910593 40.4380840997222, -3.69186 40.4407128, -3.6921851 40.440964, -3.69179399972222 40.4427736, -3.69154209972222 40.4459220997222, -3.6952761 40.44609859972221, -3.69572879972222 40.4471485997222)"
5b96ef162f384332ac0152af,"LINESTRING (-3.694939 40.4031779997222, -3.69293609972222 40.4109588, -3.6937815 40.41334379972221, -3.69422829972222 40.41749599972221, -3.6932265 40.420028, -3.6918676 40.4232036, -3.6920115 40.44262679972221)"
5bad5aa62f38431554d0eab4,"LINESTRING (-3.692727 40.4106847997222, -3.6941145 40.4144968, -3.69393109972222 40.41849309972221, -3.69211249972222 40.4220254997222, -3.6905765 40.4258735, -3.6897166 40.4292220997222, -3.6888665 40.4327972997222, -3.6899068 40.4362828, -3.69175809972222 40.4399269997222, -3.69164609972222 40.443756, -3.692727 40.4106847997222, -3.6941145 40.4144968, -3.69393109972222 40.41849309972221, -3.69211249972222 40.4220254997222, -3.6905765 40.4258735, -3.6897166 40.4292220997222, -3.6888665 40.4327972997222, -3.6899068 40.4362828, -3.69175809972222 40.4399269997222, -3.69164609972222 40.443756)"
5bac09e82f384335f8d46945,"LINESTRING (-3.6957485 40.4113903, -3.6971598 40.41112449972221, -3.69865459972222 40.4110561, -3.6972513 40.4113564997222, -3.6949656 40.4102638, -3.6941133 40.40996129972221, -3.69225959972222 40.40976879999999, -3.69057849972222 40.4096722997222, -3.6957485 40.4113903, -3.6971598 40.41112449972221, -3.69865459972222 40.4110561, -3.6972513 40.4113564997222, -3.6949656 40.4102638, -3.6941133 40.40996129972221, -3.69225959972222 40.40976879999999, -3.69057849972222 40.4096722997222)"
5bb3f13c2f38430d78002f5f,"LINESTRING (-3.6994555 40.43462699972221, -3.6994555 40.43462699972221, -3.6969668 40.4307592997222, -3.6969668 40.4307592997222, -3.6953395 40.4309427997222, -3.6953395 40.4309427997222, -3.691653 40.4307670997222, -3.691653 40.4307670997222, -3.688493100000001 40.4305395, -3.688493100000001 40.4305395, -3.6876826 40.43067849972221, -3.6876826 40.43067849972221, -3.68690929972222 40.4305257997222, -3.68690929972222 40.4305257997222, -3.68707749972222 40.4293200997222, -3.68707749972222 40.4293200997222, -3.6876378 40.4268895, -3.6876378 40.4268895)"
5ba1d1762f38433fc8f4a5d3,"LINESTRING (-3.705906 40.4196291, -3.70557399972222 40.42008879999999, -3.7042651 40.4202798, -3.6994856 40.4193229997222, -3.6991453 40.4180563, -3.69689159972222 40.4190198, -3.69502949972222 40.4191654997222, -3.6892138 40.4200355997222, -3.6890021 40.4202969997222, -3.6859055 40.4207911, -3.68581629972222 40.4222395997222, -3.68567409972222 40.423712, -3.6855191 40.42526779999999, -3.687273600000001 40.4253940997222)"
5b9d87a02f38432604cbb496,"LINESTRING (-3.691206299999999 40.441419, -3.6909836 40.4399208, -3.6897316 40.43717410000001, -3.688080600000001 40.43392349972221, -3.68865849972222 40.4308059997222, -3.68945729972222 40.4274515997222, -3.69080759972222 40.4231695, -3.6924586 40.4194262997222, -3.69415499972222 40.4192546)"
5b96ef302f384332ac0162f3,"LINESTRING (-3.7022826 40.410077, -3.7015153 40.41152899999999, -3.6999311 40.41467, -3.69694499972222 40.41557299999999, -3.69476709972222 40.4154958, -3.69407299972222 40.4168445997222, -3.69321559972222 40.41985349999999, -3.69204309972222 40.421989, -3.68917099972222 40.4223387997222, -3.6877113 40.4252680997222)"
5b944e412f3843443049fb96,"LINESTRING (-3.69664409972222 40.41377629999999, -3.69856959972222 40.4137581, -3.69904529972222 40.4135959997222, -3.6994006 40.4129773, -3.699387 40.41260629999999, -3.6978425 40.4115917997222, -3.69840929972222 40.4109655997222, -3.69956709972222 40.4122355, -3.7001686 40.41184859972221, -3.70094179972222 40.4097112997222, -3.70195 40.4081575, -3.70338179972222 40.4072730997222, -3.702726600000001 40.4054484997222)"
5ba1d16e2f38433fc8f49cf9,"LINESTRING (-3.69497659972222 40.4549043, -3.6945013 40.45618149972221, -3.6945326 40.4581835997222, -3.69422609972222 40.4591848, -3.69227449972222 40.4590694997222, -3.68879149972222 40.4588838, -3.6844776 40.4587225, -3.6804648 40.45850429999999, -3.6779245 40.4588079997222, -3.677045 40.4570195, -3.67743429972222 40.4556953, -3.67770179972222 40.4546981, -3.6788911 40.4539708, -3.6806415 40.45248409972221, -3.6811351 40.4515590997222, -3.6815228 40.451281)"
5b983f702f384329345a8a5f,"LINESTRING (-3.71121759972222 40.4067001, -3.70711309972222 40.4057746, -3.70584809972222 40.4056763, -3.70119759972222 40.4066843)"
5baffdc12f384312b8ad5e83,"LINESTRING (-3.6838435 40.4253130997222, -3.6867423 40.4255655997222, -3.68787909972222 40.4260955997222, -3.6873165 40.4290333, -3.6869646 40.4307020997222, -3.68678529972222 40.4331882997222, -3.68678099972222 40.43387379999999, -3.686386799999999 40.4373672997222, -3.68570479972222 40.4377616, -3.685241 40.43786899972221, -3.6831588 40.43881629972221, -3.6838435 40.4253130997222, -3.6867423 40.4255655997222, -3.68787909972222 40.4260955997222, -3.6873165 40.4290333, -3.6869646 40.4307020997222, -3.68678529972222 40.4331882997222, -3.68678099972222 40.43387379999999, -3.686386799999999 40.4373672997222, -3.68570479972222 40.4377616, -3.685241 40.43786899972221, -3.6831588 40.43881629972221)"
5bb3f1282f38430d78001bb0,"LINESTRING (-3.6722725 40.4068941, -3.6722725 40.4068941, -3.67306929972222 40.40723249972221, -3.67306929972222 40.40723249972221, -3.6739603 40.4092106, -3.6739603 40.4092106, -3.6764526 40.41109229972221, -3.6764526 40.41109229972221, -3.67744859972222 40.41451479972221, -3.67744859972222 40.41451479972221, -3.678482100000001 40.4173960997222, -3.678482100000001 40.4173960997222, -3.67970249972222 40.42066499972221, -3.67970249972222 40.42066499972221)"
5b9c8c452f38433e5487821a,"LINESTRING (-3.7007186 40.4082305, -3.70211859972222 40.4079581, -3.7042985 40.4103040997222, -3.70525979972222 40.4127737997222, -3.7048418 40.4131305, -3.70398329972222 40.4147517997222, -3.7042375 40.4166420997222, -3.7025701 40.417582, -3.70184809972222 40.4198688, -3.7015831 40.4209547997222, -3.70055159972222 40.42398179972221, -3.69931309972222 40.4255063)"
5ba571852f384321882902da,"LINESTRING (-3.688496 40.4227764997222, -3.68814049972222 40.4240046, -3.68920529972222 40.4253769997222, -3.6898233 40.4270805997222, -3.6890966 40.4294597997222, -3.68886029972222 40.4306818, -3.6885943 40.4330879997222)"
5ba02b882f38433744cf3557,"LINESTRING (-3.6757431 40.4261759997222, -3.67588779972222 40.4243626, -3.67613859972222 40.422873, -3.67626279972222 40.4210605997222, -3.6763715 40.4194631, -3.67656809972222 40.4165862997222, -3.67736209972222 40.4154825997222, -3.67669649972222 40.4124525, -3.6769816 40.4103773)"
5ba02b8a2f38433744cf368d,"LINESTRING (-3.68849159972222 40.4214454997222, -3.6905 40.42197949972221, -3.70866499972222 40.4256354997222, -3.7161531 40.4261331)"
5b91a8db2f3843074c79709b,"LINESTRING (-3.67280309972222 40.41942479999999, -3.671946 40.4179365, -3.67181529972222 40.4155378, -3.6741955 40.41413060000001, -3.6767086 40.4124331, -3.6770225 40.40984829999999, -3.6790658 40.4078761, -3.681756 40.4069095997222, -3.6853615 40.40633929972221, -3.689706 40.407232, -3.69248729972222 40.4081163, -3.69414949972222 40.4074462997222, -3.69644109972222 40.4067171)"
5ba2ce532f38431fe4f20baf,"LINESTRING (-3.719516 40.43471779999999, -3.717818100000001 40.4342765, -3.71586779972222 40.4344237997222, -3.71094979972222 40.4341311)"
5ba965f32f384322cc677a36,"LINESTRING (-3.6754278 40.4216825997222, -3.6790291 40.4217365, -3.68002999972222 40.421944, -3.68003079972222 40.42295779972221, -3.68041179972222 40.4250771, -3.68005329972222 40.4292451, -3.6831005 40.4303237997222, -3.68345849972222 40.4309245)"
5ba571a62f38432188291f97,"LINESTRING (-3.6991021 40.4259649997222, -3.69578329972222 40.4282280997222, -3.697222 40.4311908, -3.6980661 40.4330337997222, -3.69897449972222 40.4351746, -3.70030279972222 40.43835849972221, -3.7016195 40.441107, -3.701798 40.4420635997222, -3.70336879972222 40.44481829999999, -3.70367099972222 40.4463875)"
5baab7e82f384333d4d97f0f,"LINESTRING (-3.69805049972222 40.4322810997222, -3.69599559972222 40.4327848, -3.69116309972222 40.4331735, -3.68772799972222 40.4331627997222, -3.6862555 40.4358094997222, -3.68642629972222 40.4368977997222, -3.68624209972222 40.43901999972221, -3.68587879972222 40.4428794997222, -3.6849821 40.4446966, -3.68291659972222 40.44291929972221, -3.6813666 40.4414396, -3.6787295 40.44458399972221)"
5b90585c2f38434ab0d86d10,"LINESTRING (-3.6933818 40.4077843, -3.69212309972222 40.4090782997222, -3.69165529972222 40.4089583, -3.68942829972222 40.4073196, -3.68904709972222 40.4108670997222, -3.6891091 40.4152247997222, -3.6890866 40.4170815)"
5b91a8dc2f3843074c7970f0,"LINESTRING (-3.6932711 40.412095, -3.6945606 40.41577459972221, -3.69334 40.4197199997222, -3.69157409972222 40.42200199972221, -3.6944503 40.427033, -3.70183779972222 40.42907759972221, -3.70215659972222 40.4288606, -3.70252129972222 40.4286894997222)"
5ba420212f38433020d995ee,"LINESTRING (-3.71147759972222 40.4113979997222, -3.71095679972222 40.41154229999999, -3.7105643 40.4118350997222, -3.7102903 40.4131349997222, -3.7104596 40.4133289997222, -3.7125398 40.41404059972221, -3.71548159972222 40.4138659997222, -3.716895 40.4139685, -3.7171036 40.41495259972221, -3.7199783 40.4149615997222, -3.72050709972222 40.4174015997222, -3.7205688 40.41982479999999, -3.72074399972222 40.4189486, -3.72250149972222 40.41867609972221, -3.72343009972222 40.4170341, -3.72342929972222 40.4169740997222, -3.723414 40.41697729972221, -3.7229998 40.4170263, -3.72297849972222 40.4170366, -3.7233996 40.4158547997222, -3.72392099972222 40.4139922997222, -3.72331279972222 40.4120454997222, -3.7213896 40.40906329972221, -3.7224631 40.405886, -3.72294679972222 40.4034221, -3.72192409972222 40.4005757997222, -3.7183985 40.39957929972221, -3.71801959972222 40.40031809972221, -3.7185768 40.4003528, -3.71698199972222 40.4007361, -3.7146031 40.4004035, -3.7117775 40.3990791, -3.709026 40.3976187997222, -3.7085791 40.3966654997222, -3.70727049972222 40.3963139997222, -3.7038826 40.3950080997222, -3.70152999972222 40.39333079999999, -3.6998901 40.39151329972221, -3.69753549972222 40.3907602997222, -3.6971628 40.3918110997222, -3.697951 40.3923696, -3.69789779972222 40.39240399972221, -3.69841579972222 40.3917404997222, -3.6974168 40.3909014997222, -3.69766649972222 40.3911822997222, -3.6975126 40.391153, -3.69744399972222 40.3909376, -3.69684249972222 40.3915713, -3.69661149972222 40.3914605, -3.69688859972222 40.3915307997222, -3.69754149972222 40.392018, -3.6979391 40.3923545, -3.69786729972222 40.3923611, -3.69809259972222 40.39132049972221, -3.697811 40.39048449972221, -3.6997395 40.3911044997222, -3.701321 40.39181549972221, -3.70176779972222 40.392291, -3.7044141 40.3945689997222, -3.7073426 40.39562429999999, -3.7084996 40.3958425, -3.708965 40.3959181, -3.70905379972222 40.3960086, -3.71211909972222 40.3974187997222, -3.71466999972222 40.3992445, -3.71809279972222 40.3995856, -3.72107859972222 40.400109, -3.72266079972222 40.4023942997222, -3.7229486 40.4041580997222, -3.72235199972222 40.4058442997222, -3.72133929972222 40.4088599997222, -3.7229203 40.411681, -3.72388809972222 40.4137253, -3.72384259972222 40.4151625, -3.7225841 40.4176167997222, -3.722407 40.4196473, -3.7225953 40.4202914997222, -3.7237491 40.4218474997222, -3.72509159972222 40.42278999972221, -3.7274003 40.42477699972221, -3.73020279972222 40.42688449972221, -3.73291709972222 40.4291045, -3.73529979972222 40.4312559997222, -3.73612959972222 40.4332204997222, -3.73786999972222 40.4343215997222, -3.73877929972222 40.4365126, -3.73996579972222 40.4385825997222, -3.74008179972222 40.4386401, -3.74012849972222 40.43871129999999, -3.73944309972222 40.43763079999999, -3.73787909972222 40.4352025997222, -3.7366451 40.4340586, -3.73526179972222 40.43334529972221, -3.7332341 40.4304850997222, -3.73018109972222 40.42808649972221, -3.72744249972222 40.42604959972221, -3.72670559972222 40.4246301, -3.7255543 40.4234463, -3.72441749972222 40.4223476, -3.72277799972222 40.4207967997222, -3.72237049972222 40.418359, -3.72321079972222 40.4162212997222, -3.7238351 40.4146173, -3.7237648 40.4151122997222, -3.7228096 40.4165557997222, -3.7224395 40.4160946, -3.7226001 40.4146251, -3.7218835 40.4143898, -3.72042979972222 40.4140422997222, -3.71658579972222 40.41394079972221, -3.7151081 40.4139441, -3.71192529972222 40.4139191, -3.71150879972222 40.41273529999999, -3.7115935 40.4127626, -3.7116175 40.41251629999999, -3.7115121 40.4117821, -3.70934309972222 40.4113625, -3.70919949972222 40.4113795, -3.70984729972222 40.4113820997222, -3.7101533 40.41243959972221, -3.7107165 40.4129693, -3.711592 40.4120988, -3.71046109972222 40.4115745)"
5b96ef2e2f384332ac016150,"LINESTRING (-3.7018868 40.4168941, -3.6996598 40.4177466, -3.69859649972222 40.4163445, -3.70058849972222 40.41690249972221, -3.7030215 40.4168998, -3.70367179972222 40.4139836, -3.70386209972222 40.4125494997222, -3.7055901 40.4127585, -3.7073501 40.4134329997222, -3.70728329972222 40.4119494997222, -3.70612299972222 40.40984459972221, -3.70455099972222 40.4082482997222, -3.7033105 40.40622379972221, -3.7017411 40.40527429999999, -3.6973248 40.4063865, -3.6949086 40.4071265997222, -3.6949833 40.415514, -3.69640229972222 40.41594059972221, -3.70013449972222 40.4167910997222, -3.6993811 40.4177164997222, -3.6988378 40.4165234997222, -3.70660779972222 40.4165788, -3.7067065 40.41637679999999, -3.70661979972222 40.4161761, -3.70694649972222 40.4163830997222, -3.7086408 40.4165423, -3.708101 40.4181631, -3.7074815 40.41932249972221, -3.70788029972222 40.42165429999999, -3.7076923 40.42244099972221)"
5b9d87952f38432604cbaa93,"LINESTRING (-3.6752278 40.4012985997222, -3.67641749972222 40.40210949999999, -3.6799628 40.4040071, -3.6827603 40.4050621, -3.6858631 40.40568929972221, -3.6897161 40.40714249972221, -3.69127129972222 40.4081979997222, -3.69233929972222 40.4098046, -3.692569 40.4101513, -3.69328309972222 40.4123961, -3.6943616 40.414881, -3.69728449972222 40.4161815, -3.7014768 40.4164542997222, -3.7025725 40.4169848, -3.70370929972222 40.4170530997222, -3.70458059972222 40.4175875, -3.70489379972222 40.4183013, -3.70575959972222 40.41980279972221, -3.70666649972222 40.4206957997222, -3.70853229972222 40.4220705997222, -3.71127349972222 40.42354479999999, -3.7120248 40.42468, -3.71349229972222 40.4269861, -3.71397699972222 40.43058449999999, -3.7130643 40.4302356, -3.70854749972222 40.42982849972221, -3.70750149972222 40.4297915)"
5ba02b7b2f38433744cf2c57,"LINESTRING (-3.6957498 40.4447954997222, -3.69492259972222 40.4464887997222, -3.6901746 40.44621679999999, -3.6826671 40.4420210997222, -3.682847 40.4401392997222)"
5ba02b812f38433744cf302a,"LINESTRING (-3.6946831 40.4192383, -3.69089679972222 40.41980649972221, -3.68443999972222 40.4209439997222, -3.6824115 40.4212350997222)"
5b9c8c762f38433e5487a7b0,"LINESTRING (-3.70797929972222 40.4112695997222, -3.705174 40.408717, -3.70364879972222 40.4070317997222, -3.70275759972222 40.40471429999999)"
5b9991e92f38431f042d4c1a,"LINESTRING (-3.6705586 40.4273092997222, -3.66971479972222 40.42759960000001, -3.6737796 40.4255561, -3.67556899972222 40.4248029997222, -3.6797675 40.4229065)"
5ba966242f384322cc67a41f,"LINESTRING (-3.69353199972222 40.4076463, -3.6923073 40.4095294997222, -3.69261959972222 40.40995949972221, -3.69387309972222 40.41386079999999, -3.6942406 40.4172948, -3.6961191 40.4189401, -3.6973053 40.4190571, -3.70120529972222 40.4204999997222, -3.7033691 40.42029229972221, -3.7065758 40.4204824997222, -3.7097038 40.4210635, -3.71067399972222 40.42289, -3.712978 40.42598229999999)"
5ba86b1c2f384322940b91c9,"LINESTRING (-3.7057305 40.4092879997222, -3.70418299972222 40.40760829972221, -3.7030308 40.4056943, -3.69729129972222 40.4033999997222, -3.69383529972222 40.4026031)"
5ba02b9a2f38433744cf43a4,"LINESTRING (-3.6753916 40.42143599972221, -3.6760936 40.4202682997222, -3.67641909972222 40.4181517997222, -3.677643 40.4154081, -3.6767245 40.4125991, -3.6764418 40.4106565, -3.67810449972222 40.40853309972221)"
5b96ef2f2f384332ac016216,"LINESTRING (-3.7105985 40.427765, -3.7114886 40.4292731, -3.7144268 40.42805560000001, -3.71617979972222 40.42589029972221)"
5ba966342f384322cc67b366,"LINESTRING (-3.70377799972222 40.4188905997222, -3.70508749972222 40.4191247997222, -3.70584809972222 40.419502, -3.70697549972222 40.4192406, -3.70757309972222 40.4180642997222, -3.7074926 40.4134019997222, -3.70749409972222 40.4126546, -3.70622959972222 40.4098224997222, -3.70441049972222 40.40788859972221, -3.7036156 40.4065057997222, -3.70246999972222 40.4045611, -3.70162959972222 40.4037543, -3.69882899972222 40.4013929997222)"
5b91a8dd2f3843074c797300,"LINESTRING (-3.6805148 40.4049150997222, -3.6792655 40.4073981, -3.6825301 40.40681049972221, -3.6865081 40.4062795997222, -3.68882649972222 40.4066559997222, -3.6898441 40.4073713, -3.6927435 40.4081586, -3.697650100000001 40.41025559972221, -3.70033209972222 40.4125735, -3.70377759972222 40.4125962997222, -3.70818959972222 40.4135925, -3.71006899972222 40.41355409972221, -3.7133696 40.4140002997222, -3.7170131 40.41388309972221, -3.7206513 40.41458729999999, -3.7201135 40.41775679972221, -3.7199675 40.4201406)"
5ba2ce5b2f38431fe4f21338,"LINESTRING (-3.6949206 40.4338331, -3.695002 40.4326463, -3.6948563 40.43085629999999, -3.6928561 40.430497, -3.6935525 40.4296135, -3.6943258 40.4288851, -3.69599529972222 40.427511, -3.6967093 40.42681049999999, -3.69738079972222 40.4260146, -3.6989326 40.4270660997222)"
5ba571692f3843218828e72a,"LINESTRING (-3.70386399972222 40.4286358, -3.70618649972222 40.428359, -3.70697309972222 40.42606129999999, -3.7077365 40.4256815, -3.70909779972222 40.4245591, -3.710351 40.4235170997222, -3.710659 40.42313959972221)"
5bb693b72f384321806ba904,"LINESTRING (-3.6881203 40.4195945, -3.6881203 40.4195945, -3.68813909972222 40.4201655, -3.68813909972222 40.4201655, -3.6883303 40.4205491, -3.6883303 40.4205491, -3.6885856 40.4221815, -3.6885856 40.4221815, -3.6877458 40.425052, -3.6877458 40.425052)"
5b91a9022f3843074c79938c,"LINESTRING (-3.68836049972222 40.4025747997222, -3.68863329972222 40.4032510997222, -3.69080759972222 40.4050585997222, -3.6920185 40.4063165997222, -3.692469 40.4078681, -3.69116709972222 40.4088477997222, -3.6900263 40.40957829972221, -3.68868149972222 40.40996329999999, -3.687086100000001 40.4101040997222, -3.68382679972222 40.4108098, -3.6811893 40.4103854997222, -3.679136799999999 40.41156829972221, -3.67976109972222 40.4142025, -3.6802215 40.4168953, -3.680768 40.4192181, -3.68126629972222 40.4212915, -3.6793803 40.4216157997222, -3.67945749972222 40.4219116, -3.67689049972222 40.4217171, -3.67600049972222 40.4218869997222, -3.67586929972222 40.42355379999999)"
5ba2ce582f38431fe4f21122,"LINESTRING (-3.6864663 40.4009532997222, -3.6909955 40.4016765, -3.69445259972222 40.4019035, -3.69592559972222 40.4041283)"
5baeab492f38432c20ed1451,"LINESTRING (-3.691958 40.4095883, -3.6925058 40.4098602997222, -3.69391379972222 40.4132189997222, -3.6948028 40.415683, -3.6938393 40.4186217997222, -3.6940835 40.4191659997222, -3.6959716 40.418962, -3.698369 40.4193001, -3.691958 40.4095883, -3.6925058 40.4098602997222, -3.69391379972222 40.4132189997222, -3.6948028 40.415683, -3.6938393 40.4186217997222, -3.6940835 40.4191659997222, -3.6959716 40.418962, -3.698369 40.4193001)"
5ba02b9d2f38433744cf4701,"LINESTRING (-3.7074821 40.4129896, -3.7055096 40.41424909972221, -3.70145029972222 40.41377609972221, -3.69917559972222 40.41480299972221, -3.6963415 40.4158710997222, -3.6941966 40.4169527997222, -3.6913395 40.4197016, -3.68846279972222 40.4215236, -3.6879023 40.4244088)"
5bad5aa32f38431554d0e78c,"LINESTRING (-3.6903898 40.44814779999999, -3.69071809972222 40.445489, -3.6911516 40.4423661, -3.69068929972222 40.4388817997222, -3.69023749972222 40.4384020997222, -3.6886773 40.4304435, -3.68921149972222 40.4284631, -3.69006079972222 40.4251736, -3.69053649972222 40.4241206, -3.6914123 40.4220517997222, -3.69294529972222 40.4186400997222, -3.6933956 40.4151517997222, -3.69304679972222 40.413701, -3.69249379972222 40.41120959972221, -3.6903898 40.44814779999999, -3.69071809972222 40.445489, -3.6911516 40.4423661, -3.69068929972222 40.4388817997222, -3.69023749972222 40.4384020997222, -3.6886773 40.4304435, -3.68921149972222 40.4284631, -3.69006079972222 40.4251736, -3.69053649972222 40.4241206, -3.6914123 40.4220517997222, -3.69294529972222 40.4186400997222, -3.6933956 40.4151517997222, -3.69304679972222 40.413701, -3.69249379972222 40.41120959972221)"
5b983fa02f384329345aa265,"LINESTRING (-3.68479979972222 40.44556359972221, -3.6825478 40.44546509972221, -3.6826693 40.4437118, -3.68240349972222 40.4424485997222, -3.6825146 40.44183779999999, -3.6827255 40.4407088, -3.68309499972222 40.4395359997222, -3.68523449972222 40.4377454997222, -3.6864096 40.4367851, -3.686538 40.4348919997222, -3.6867795 40.4336709997222, -3.686837 40.4325963, -3.68712479972222 40.43033379972221, -3.6872181 40.4290840997222, -3.6875673 40.42747479972221, -3.68917409972222 40.42275129999999, -3.6910341 40.4230999997222, -3.69292959972222 40.4234395)"
5bb3f1142f38430d780007bf,"LINESTRING (-3.6705291 40.4272963, -3.6705291 40.4272963, -3.6711526 40.4269778, -3.6711526 40.4269778, -3.67565029972222 40.42507579999999, -3.67565029972222 40.42507579999999, -3.67642729972222 40.4248745, -3.67642729972222 40.4248745, -3.67901249972222 40.4249137997222, -3.67901249972222 40.4249137997222, -3.68296609972222 40.4251591, -3.68296609972222 40.4251591, -3.68719779972222 40.42529929972221, -3.68719779972222 40.42529929972221, -3.68809599972222 40.4248551, -3.68809599972222 40.4248551, -3.6874728 40.42802449972221, -3.6874728 40.42802449972221, -3.68697179972222 40.4303681, -3.68697179972222 40.4303681, -3.686780600000001 40.4333863, -3.686780600000001 40.4333863, -3.68664209972222 40.4338203, -3.68664209972222 40.4338203, -3.686601 40.43391809972221, -3.686601 40.43391809972221, -3.6866536 40.4338941, -3.6866536 40.4338941, -3.686601 40.4341986, -3.686601 40.4341986, -3.68590859972222 40.43779299972221, -3.68590859972222 40.43779299972221, -3.68474179972222 40.4378129997222, -3.68474179972222 40.4378129997222, -3.6813481 40.437604, -3.6813481 40.437604, -3.67951409972222 40.4376384997222, -3.67951409972222 40.4376384997222, -3.6785 40.43837429972221, -3.6785 40.43837429972221, -3.6805908 40.4403361, -3.6805908 40.4403361, -3.6834326 40.44310709972221, -3.6834326 40.44310709972221, -3.6854073 40.442846, -3.6854073 40.442846, -3.6857855 40.4448507997222, -3.6857855 40.4448507997222, -3.6852971 40.44578909972221, -3.6852971 40.44578909972221, -3.6840893 40.4473575, -3.6840893 40.4473575, -3.6818721 40.4508829997222, -3.6818721 40.4508829997222, -3.67802449972222 40.4543995, -3.67802449972222 40.4543995, -3.6771853 40.4566835997222, -3.6771853 40.4566835997222, -3.6769061 40.45719259972221, -3.6769061 40.45719259972221, -3.6705291 40.4272963, -3.6705291 40.4272963, -3.6711526 40.4269778, -3.6711526 40.4269778, -3.67565029972222 40.42507579999999, -3.67565029972222 40.42507579999999, -3.67642729972222 40.4248745, -3.67642729972222 40.4248745, -3.67901249972222 40.4249137997222, -3.67901249972222 40.4249137997222, -3.68296609972222 40.4251591, -3.68296609972222 40.4251591, -3.68719779972222 40.42529929972221, -3.68719779972222 40.42529929972221, -3.68809599972222 40.4248551, -3.68809599972222 40.4248551, -3.6874728 40.42802449972221, -3.6874728 40.42802449972221, -3.68697179972222 40.4303681, -3.68697179972222 40.4303681, -3.686780600000001 40.4333863, -3.686780600000001 40.4333863, -3.68664209972222 40.4338203, -3.68664209972222 40.4338203, -3.686601 40.43391809972221, -3.686601 40.43391809972221, -3.6866536 40.4338941, -3.6866536 40.4338941, -3.686601 40.4341986, -3.686601 40.4341986, -3.68590859972222 40.43779299972221, -3.68590859972222 40.43779299972221, -3.68474179972222 40.4378129997222, -3.68474179972222 40.4378129997222, -3.6813481 40.437604, -3.6813481 40.437604, -3.67951409972222 40.4376384997222, -3.67951409972222 40.4376384997222, -3.6785 40.43837429972221, -3.6785 40.43837429972221, -3.6805908 40.4403361, -3.6805908 40.4403361, -3.6834326 40.44310709972221, -3.6834326 40.44310709972221, -3.6854073 40.442846, -3.6854073 40.442846, -3.6857855 40.4448507997222, -3.6857855 40.4448507997222, -3.6852971 40.44578909972221, -3.6852971 40.44578909972221, -3.6840893 40.4473575, -3.6840893 40.4473575, -3.6818721 40.4508829997222, -3.6818721 40.4508829997222, -3.67802449972222 40.4543995, -3.67802449972222 40.4543995, -3.6771853 40.4566835997222, -3.6771853 40.4566835997222, -3.6769061 40.45719259972221, -3.6769061 40.45719259972221)"
5baab8092f384333d4d99ca6,"LINESTRING (-3.72212059972222 40.4221645, -3.7191428 40.4202766, -3.71461579972222 40.42069299972221, -3.7111328 40.4235389997222, -3.70915799972222 40.4223348, -3.7071461 40.4210526, -3.7061963 40.4205808, -3.72212059972222 40.4221645, -3.7191428 40.4202766, -3.71461579972222 40.42069299972221, -3.7111328 40.4235389997222, -3.70915799972222 40.4223348, -3.7071461 40.4210526, -3.7061963 40.4205808)"
5ba5717c2f3843218828f8eb,"LINESTRING (-3.71853299972222 40.4108213, -3.7192308 40.4080985, -3.7125341 40.4030217997222, -3.70946959972222 40.4016086)"
5ba420242f38433020d99908,"LINESTRING (-3.689363 40.44871249972221, -3.6909246 40.44527429999999, -3.69123979972222 40.4415386, -3.6900061 40.438085, -3.68623529972222 40.4375209997222, -3.68701249972222 40.4344662997222, -3.686685 40.4328021, -3.6867426 40.4304246, -3.6872856 40.4281683, -3.68766859972222 40.42564959972221)"
